customerID,gender,SeniorCitizen,tenure,Tenure Range,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,Age,Under 30,Married,Premium Tech Support,Total Revenue,Satisfaction Score,Customer Status,Churn Category
6284-KMNUF,Female,0,56,Loyal Customer,Fiber optic,One year,Electronic check,98,5270.6,No,United States,California,Twentynine Palms,33,No,Yes,No,7370.6,3,Stayed,0
6229-UOLQL,Male,0,56,Loyal Customer,DSL,One year,Mailed check,52,2884.9,No,United States,California,White Water,24,Yes,Yes,Yes,2884.9,3,Stayed,0
3137-LUPIX,Female,0,4,New Customer,DSL,Month-to-month,Mailed check,64.4,253,No,United States,California,Yucca Valley,58,No,No,Yes,257.4,4,Stayed,0
6143-JQKEA,Male,0,10,New Customer,DSL,Month-to-month,Credit card (automatic),45.8,436.2,No,United States,California,Adelanto,34,No,No,No,590.7,3,Stayed,0
8676-OOQEJ,Male,0,4,New Customer,DSL,Month-to-month,Electronic check,30.5,118.4,No,United States,California,Amboy,52,No,No,Yes,118.4,4,Stayed,0
9701-CDXHR,Female,0,51,Loyal Customer,Fiber optic,Month-to-month,Mailed check,69.15,3649.6,No,United States,California,Apple Valley,63,No,Yes,No,6093.36,4,Stayed,0
8124-NZVGJ,Female,0,6,New Customer,DSL,One year,Mailed check,49.25,255.6,No,United States,California,Baker,29,Yes,No,Yes,255.6,3,Stayed,0
2162-FRZAA,Male,0,63,Loyal Customer,DSL,Two year,Bank transfer (automatic),39.35,2395.05,No,United States,California,Fort Irwin,45,No,Yes,Yes,2395.05,5,Stayed,0
5118-MUEYH,Female,0,48,Loyal Customer,Fiber optic,Month-to-month,Credit card (automatic),105.1,5083.55,No,United States,California,Grand Terrace,22,Yes,Yes,Yes,6967.55,3,Stayed,0
5627-TVBPP,Female,0,35,Medium,No,One year,Credit card (automatic),20.1,644.5,No,United States,California,Big Bear Lake,44,No,No,No,1537.7,4,Stayed,0
3936-QQFLL,Male,0,2,New Customer,No,Month-to-month,Mailed check,19.75,39.3,No,United States,California,Calimesa,58,No,No,No,43.24,4,Joined,0
2589-AYCRP,Female,0,50,Loyal Customer,No,One year,Bank transfer (automatic),19.75,989.05,No,United States,California,Cedar Glen,63,No,No,No,2886.55,4,Stayed,0
4067-HLYQI,Female,0,33,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),70.4,2406.1,No,United States,California,Colton,43,No,No,No,4097.95,4,Stayed,0
5124-EOGYE,Male,0,31,Medium,No,Two year,Mailed check,20.45,638.55,No,United States,California,Crestline,59,No,No,No,1710.22,3,Stayed,0
5057-RKGLH,Female,0,9,New Customer,No,Two year,Mailed check,20.35,191.1,No,United States,California,Daggett,22,Yes,Yes,No,468.57,3,Stayed,0
0292-WEGCH,Female,0,54,Loyal Customer,DSL,Month-to-month,Electronic check,86.2,4524.05,No,United States,California,Death Valley,40,No,Yes,Yes,4757.87,3,Stayed,0
8910-ICHIU,Female,0,46,Loyal Customer,Fiber optic,One year,Credit card (automatic),95.65,4664.2,No,United States,California,Essex,27,Yes,No,No,6071.8,3,Stayed,0
4097-YODCF,Male,0,34,Medium,Fiber optic,One year,Electronic check,103.8,3470.8,No,United States,California,Fawnskin,35,No,No,No,3616.32,4,Stayed,0
9715-WZCLW,Male,0,71,Loyal Customer,Fiber optic,Two year,Electronic check,97.2,6910.3,No,United States,California,Fontana,28,Yes,Yes,No,9685.69,3,Stayed,0
9786-YWNHU,Female,0,63,Loyal Customer,DSL,Two year,Mailed check,63.55,4014.2,No,United States,California,Fontana,62,No,Yes,Yes,4178.54,3,Stayed,0
6407-GSJNL,Female,0,51,Loyal Customer,No,Two year,Bank transfer (automatic),24.95,1288,No,United States,California,Fontana,56,No,No,No,3549.85,5,Stayed,0
4049-ZPALD,Female,0,64,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),99,6375.8,No,United States,California,Forest Falls,35,No,Yes,No,8674.68,4,Stayed,0
3733-UOCWF,Male,1,61,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),85.55,5251.75,No,United States,California,Helendale,78,No,Yes,Yes,8097.4,4,Stayed,0
6833-JMZYP,Female,0,15,Medium,Fiber optic,Month-to-month,Credit card (automatic),94,1505.45,No,United States,California,Hesperia,54,No,No,No,1734.65,3,Stayed,0
1310-QRITU,Female,0,18,Medium,DSL,Month-to-month,Electronic check,50.3,913.3,No,United States,California,Hinkley,40,No,No,No,1603.06,3,Stayed,0
8961-QDZZJ,Female,0,57,Loyal Customer,Fiber optic,One year,Electronic check,95,5535.8,No,United States,California,Lake Arrowhead,35,No,Yes,No,7940.06,5,Stayed,0
9715-SBVSU,Male,0,14,Medium,DSL,Two year,Bank transfer (automatic),61.4,815.55,No,United States,California,Loma Linda,20,Yes,Yes,No,985.91,4,Stayed,0
8490-BXHEO,Male,1,18,Medium,Fiber optic,Month-to-month,Credit card (automatic),80.55,1411.65,No,United States,California,Lucerne Valley,67,No,No,No,2109.87,5,Stayed,0
7173-TETGO,Female,1,72,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),78.5,5602.25,No,United States,California,Lytle Creek,66,No,Yes,No,7932.89,3,Stayed,0
7929-SKFGK,Male,0,70,Loyal Customer,Fiber optic,Two year,Credit card (automatic),114.3,8244.3,No,United States,California,Mentone,23,Yes,Yes,Yes,9761.9,4,Stayed,0
2300-RQGOI,Female,0,38,Loyal Customer,No,Two year,Mailed check,20.05,741.5,No,United States,California,Needles,33,No,No,No,2323.44,5,Stayed,0
3563-SVYLG,Male,0,68,Loyal Customer,DSL,Two year,Credit card (automatic),62.65,4375.8,No,United States,California,Nipton,38,No,Yes,Yes,6858.48,3,Stayed,0
6435-VWCCY,Male,1,65,Loyal Customer,Fiber optic,Two year,Credit card (automatic),92.7,5968.4,No,United States,California,Oro Grande,71,No,Yes,No,7732.5,3,Stayed,0
4998-IKFSE,Female,0,30,Medium,Fiber optic,Month-to-month,Electronic check,100.45,3096.9,No,United States,California,Phelan,27,Yes,No,No,4211.6,5,Stayed,0
8630-QSGXK,Male,0,51,Loyal Customer,DSL,Two year,Bank transfer (automatic),75.2,3901.25,No,United States,California,Pinon Hills,39,No,Yes,Yes,4410.74,3,Stayed,0
2455-USLMV,Female,0,31,Medium,Fiber optic,Month-to-month,Credit card (automatic),84.75,2613.4,No,United States,California,Redlands,30,No,No,No,3363.91,3,Stayed,0
9488-FVZCC,Female,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),79.5,5661.7,No,United States,California,Rialto,35,No,Yes,Yes,8008.18,3,Stayed,0
5995-WWKKG,Female,0,37,Loyal Customer,No,One year,Electronic check,19.8,695.05,No,United States,California,Running Springs,62,No,No,No,1811.34,5,Stayed,0
7879-CGSFV,Male,0,55,Loyal Customer,Fiber optic,One year,Mailed check,100.9,5552.05,No,United States,California,Sugarloaf,19,Yes,No,No,7872.5,4,Stayed,0
9921-EZKBY,Male,0,33,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),95.3,3275.15,No,United States,California,Tecopa,55,No,No,No,3617.03,4,Stayed,0
7432-FFVAR,Female,0,46,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),90.95,4236.6,No,United States,California,Victorville,23,Yes,Yes,Yes,4574.56,5,Stayed,0
7246-ZGQDF,Female,0,1,New Customer,DSL,Month-to-month,Electronic check,54.5,54.5,No,United States,California,Victorville,63,No,No,Yes,87.71,3,Joined,0
4456-RHSNB,Female,0,19,Medium,DSL,Month-to-month,Bank transfer (automatic),49.6,962.9,No,United States,California,San Bernardino,43,No,Yes,No,1103.88,3,Stayed,0
2481-SBOYW,Female,0,61,Loyal Customer,No,Two year,Credit card (automatic),25,1498.35,No,United States,California,San Bernardino,62,No,No,No,3453.4,4,Stayed,0
7109-MFBYV,Male,0,26,Medium,DSL,Month-to-month,Electronic check,45.45,1233.15,No,United States,California,San Bernardino,28,Yes,No,No,1988.97,3,Stayed,0
1833-TCXKK,Male,0,45,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),107.75,4882.8,No,United States,California,San Bernardino,50,No,Yes,No,6224.25,5,Stayed,0
1832-PEUTS,Male,0,62,Loyal Customer,Fiber optic,Two year,Credit card (automatic),89.1,5411.65,No,United States,California,San Bernardino,23,Yes,Yes,No,7752.15,4,Stayed,0
8660-BUETV,Female,0,3,New Customer,DSL,Month-to-month,Mailed check,44.75,148.05,No,United States,California,Riverside,37,No,No,No,262.72,5,Joined,0
0580-PIQHM,Female,0,41,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),101.6,3930.55,No,United States,California,Riverside,21,Yes,Yes,No,4534.48,3,Stayed,0
5696-CEIQJ,Male,0,67,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),103.15,6895.5,No,United States,California,Riverside,31,No,Yes,Yes,7783.92,3,Stayed,0
1696-HXOWK,Female,0,71,Loyal Customer,Fiber optic,One year,Mailed check,95.65,6856.95,No,United States,California,Riverside,53,No,Yes,No,7227.57,3,Stayed,0
3026-ATZYV,Female,0,37,Loyal Customer,DSL,One year,Bank transfer (automatic),75.1,2658.8,No,United States,California,Riverside,32,No,Yes,No,2700.24,3,Stayed,0
4012-YCFAI,Male,0,60,Loyal Customer,DSL,Two year,Mailed check,61.35,3766.2,No,United States,California,Riverside,45,No,Yes,Yes,5099.4,3,Stayed,0
9970-QBCDA,Female,0,6,New Customer,No,Month-to-month,Credit card (automatic),19.7,129.55,No,United States,California,March Air Reserve Base,50,No,No,No,315.67,5,Stayed,0
9496-IVVRP,Female,0,11,New Customer,DSL,Month-to-month,Bank transfer (automatic),51,581.7,No,United States,California,Lake Elsinore,42,No,Yes,No,1134.94,3,Stayed,0
2657-VPXTA,Female,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,88.85,929.45,No,United States,California,Anza,45,No,Yes,No,1257.05,4,Stayed,0
6551-VLJMV,Male,0,34,Medium,No,Two year,Credit card (automatic),20.05,679,No,United States,California,Hemet,44,No,Yes,No,829.28,3,Stayed,0
1221-GHZEP,Female,0,62,Loyal Customer,DSL,Two year,Mailed check,65.1,3846.75,No,United States,California,Hemet,45,No,No,Yes,5283.91,3,Stayed,0
9289-LBQVU,Male,0,64,Loyal Customer,DSL,One year,Mailed check,70.15,4480.7,No,United States,California,Hemet,24,Yes,Yes,Yes,6588.22,4,Stayed,0
3458-IDMFK,Male,0,25,Medium,No,Two year,Mailed check,20.75,499.4,No,United States,California,Idyllwild,29,Yes,No,No,1233.9,3,Stayed,0
6933-FHBZC,Female,0,26,Medium,DSL,One year,Mailed check,56.05,1553.2,No,United States,California,Moreno Valley,30,No,No,No,2482.7,4,Stayed,0
0221-NAUXK,Male,0,10,New Customer,No,One year,Bank transfer (automatic),19.95,219.5,No,United States,California,Moreno Valley,22,Yes,No,No,298.1,5,Stayed,0
9770-KXGQU,Female,0,53,Loyal Customer,Fiber optic,One year,Mailed check,98.6,5311.85,No,United States,California,Moreno Valley,52,No,No,No,6869.52,3,Stayed,0
6538-POCHL,Male,0,33,Medium,Fiber optic,Month-to-month,Credit card (automatic),79,2576.8,No,United States,California,Mountain Center,59,No,No,No,3158.59,3,Stayed,0
6726-NNFWD,Female,1,71,Loyal Customer,Fiber optic,Two year,Credit card (automatic),89.45,6435.25,No,United States,California,Murrieta,74,No,Yes,No,7589.71,4,Stayed,0
3002-WQZWT,Female,0,29,Medium,Fiber optic,Month-to-month,Electronic check,74.2,1993.25,No,United States,California,Murrieta,25,Yes,No,No,2468.27,5,Stayed,0
4277-UDIEF,Male,0,24,Medium,DSL,Month-to-month,Bank transfer (automatic),81,1923.85,No,United States,California,Nuevo,51,No,Yes,Yes,3020.17,3,Stayed,0
1208-NBVFH,Male,0,20,Medium,DSL,Month-to-month,Electronic check,49.6,939.8,No,United States,California,Perris,63,No,Yes,No,1203.4,3,Stayed,0
4912-PIGUY,Female,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,84.6,84.6,No,United States,California,Perris,44,No,No,No,91.94,3,Joined,0
2725-TTRIQ,Female,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),84.2,5986.55,No,United States,California,Menifee,45,No,Yes,Yes,8711.03,3,Stayed,0
3374-TTZTK,Male,0,52,Loyal Customer,Fiber optic,Two year,Electronic check,106.3,5487,No,United States,California,Sun City,26,Yes,Yes,Yes,8077.64,3,Stayed,0
8990-ZXLSU,Female,0,9,New Customer,Fiber optic,Month-to-month,Electronic check,69.05,651.5,No,United States,California,Sun City,63,No,No,No,920.33,3,Stayed,0
2275-RBYQS,Female,0,1,New Customer,DSL,Month-to-month,Mailed check,45.4,45.4,No,United States,California,Sun City,38,No,No,No,94.73,3,Joined,0
4419-UJMUS,Male,0,69,Loyal Customer,Fiber optic,Two year,Electronic check,99.35,6856.45,No,United States,California,Wildomar,55,No,Yes,Yes,7440.19,4,Stayed,0
7794-JASDG,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,50.75,50.75,No,United States,California,Winchester,37,No,No,No,96.52,3,Joined,0
7609-YBPXG,Male,0,54,Loyal Customer,DSL,Two year,Bank transfer (automatic),87.1,4735.2,No,United States,California,Irvine,60,No,No,Yes,5816.36,3,Stayed,0
5519-TEEUH,Male,0,33,Medium,No,One year,Mailed check,20.15,682.15,No,United States,California,Irvine,51,No,No,No,1380.43,3,Stayed,0
7856-GANIL,Male,1,45,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),98.7,4525.8,No,United States,California,Irvine,71,No,Yes,Yes,4632.9,3,Stayed,0
0804-XBFBV,Female,0,11,New Customer,DSL,Month-to-month,Electronic check,25.2,321.05,No,United States,California,Foothill Ranch,49,No,No,No,321.05,3,Stayed,0
2676-OXPPQ,Male,0,6,New Customer,DSL,Month-to-month,Bank transfer (automatic),55.7,335.65,No,United States,California,Irvine,22,Yes,No,No,354.61,3,Stayed,0
3703-TTEPD,Male,0,21,Medium,DSL,Month-to-month,Bank transfer (automatic),65.35,1424.4,No,United States,California,Irvine,28,Yes,No,No,1763.76,3,Stayed,0
2799-TSLAG,Female,0,65,Loyal Customer,No,Two year,Bank transfer (automatic),25.3,1748.55,No,United States,California,Irvine,25,Yes,Yes,No,3960.5,4,Stayed,0
2208-NKVVH,Male,0,43,Loyal Customer,No,Two year,Mailed check,24.25,1077.95,No,United States,California,Costa Mesa,60,No,Yes,No,1198.78,4,Stayed,0
7139-JZFVG,Male,0,60,Loyal Customer,DSL,Two year,Bank transfer (automatic),60.5,3694.45,No,United States,California,Huntington Beach,37,No,Yes,No,6288.85,3,Stayed,0
4987-GQWPO,Male,0,17,Medium,DSL,Month-to-month,Credit card (automatic),25.1,382.8,No,United States,California,Huntington Beach,48,No,No,No,382.8,4,Stayed,0
1757-TCATG,Male,0,35,Medium,No,One year,Bank transfer (automatic),20.05,746.75,No,United States,California,Huntington Beach,24,Yes,Yes,No,2182.45,3,Stayed,0
4776-XSKYQ,Female,0,12,New Customer,DSL,One year,Credit card (automatic),30.25,368.85,No,United States,California,Laguna Hills,48,No,Yes,Yes,368.85,4,Stayed,0
8048-DSDFQ,Male,0,1,New Customer,No,Month-to-month,Mailed check,20.2,20.2,No,United States,California,Midway City,63,No,No,No,33.28,5,Joined,0
5753-QQWPW,Female,0,28,Medium,DSL,One year,Electronic check,59.9,1654.7,No,United States,California,Aliso Viejo,57,No,No,Yes,1971.66,3,Stayed,0
6010-DDPPW,Male,0,70,Loyal Customer,No,Two year,Bank transfer (automatic),25.15,1940.85,No,United States,California,Newport Coast,61,No,Yes,No,2572.95,4,Stayed,0
6693-FRIRW,Male,0,18,Medium,Fiber optic,Month-to-month,Credit card (automatic),101.3,1794.65,No,United States,California,Newport Beach,61,No,No,No,1930.73,3,Stayed,0
6586-MYGKD,Male,0,70,Loyal Customer,DSL,Two year,Credit card (automatic),76.95,5289.8,No,United States,California,Newport Beach,46,No,Yes,Yes,6568,3,Stayed,0
3173-NVMPX,Female,0,9,New Customer,DSL,Month-to-month,Mailed check,55.3,501.2,No,United States,California,Newport Beach,51,No,Yes,No,711.44,5,Stayed,0
0248-PGHBZ,Female,1,67,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),92.45,6140.85,No,United States,California,San Clemente,69,No,No,Yes,6313.04,4,Stayed,0
0623-GDISB,Female,0,1,New Customer,DSL,Month-to-month,Bank transfer (automatic),48.45,48.45,No,United States,California,San Clemente,63,No,No,No,64.87,3,Joined,0
2892-GESUL,Female,0,18,Medium,No,Two year,Mailed check,19.35,309.25,No,United States,California,San Juan Capistrano,20,Yes,Yes,No,669.25,5,Stayed,0
7472-EQOAV,Male,1,71,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),86.7,6179.35,No,United States,California,Laguna Niguel,76,No,Yes,No,8320.71,3,Stayed,0
2043-WVTQJ,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,55.7,55.7,No,United States,California,Westminster,61,No,Yes,No,73.38,4,Joined,0
8034-RYTVV,Female,0,55,Loyal Customer,Fiber optic,One year,Credit card (automatic),84.25,4589.85,No,United States,California,Rancho Santa Margarita,19,Yes,No,No,7056.6,4,Stayed,0
3863-QSTYI,Male,0,59,Loyal Customer,DSL,Month-to-month,Electronic check,64.65,3735.45,No,United States,California,Mission Viejo,60,No,No,Yes,4726.65,3,Stayed,0
5044-LRQAQ,Female,0,7,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),69.2,477.55,No,United States,California,Ladera Ranch,19,Yes,Yes,No,766.09,3,Stayed,0
1716-LSAMB,Male,0,45,Loyal Customer,DSL,Two year,Bank transfer (automatic),54.65,2553.7,No,United States,California,Santa Ana,21,Yes,Yes,Yes,4588.15,3,Stayed,0
1333-PBMXB,Female,0,54,Loyal Customer,No,One year,Bank transfer (automatic),24.75,1342.15,No,United States,California,Santa Ana,40,No,Yes,No,2901.13,3,Stayed,0
6546-OPBBH,Male,0,51,Loyal Customer,No,One year,Mailed check,23.95,1216.35,No,United States,California,Santa Ana,40,No,Yes,No,3386.4,5,Stayed,0
5985-BEHZK,Female,1,72,Loyal Customer,Fiber optic,One year,Credit card (automatic),105,7578.05,No,United States,California,Santa Ana,78,No,Yes,No,9578.93,5,Stayed,0
9127-QRZMH,Male,0,44,Loyal Customer,DSL,One year,Bank transfer (automatic),59.85,2603.95,No,United States,California,Santa Ana,39,No,Yes,Yes,3378.79,3,Stayed,0
5919-VCZYM,Male,0,2,New Customer,No,Month-to-month,Mailed check,20.05,42.7,No,United States,California,Santa Ana,19,Yes,No,No,123.26,5,Joined,0
9644-KVCNC,Female,0,66,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),92.15,6056.9,No,United States,California,Fountain Valley,49,No,No,No,7355.78,4,Stayed,0
2137-DQMEV,Male,0,68,Loyal Customer,DSL,One year,Mailed check,44.8,2983.65,No,United States,California,Tustin,39,No,Yes,No,2983.65,3,Stayed,0
8174-LNWMW,Female,0,31,Medium,No,Two year,Credit card (automatic),20.9,689.35,No,United States,California,Tustin,52,No,No,No,1500.31,5,Stayed,0
9279-CJEOJ,Female,1,21,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),95.4,2025.1,No,United States,California,Anaheim,77,No,No,No,2810.5,4,Stayed,0
7964-VEXDG,Male,0,21,Medium,Fiber optic,Month-to-month,Electronic check,80.35,1747.2,No,United States,California,Anaheim,61,No,No,No,2028.39,3,Stayed,0
2404-JIBFC,Female,0,55,Loyal Customer,DSL,Two year,Bank transfer (automatic),85.1,4657.95,No,United States,California,Anaheim,37,No,Yes,Yes,5119.4,3,Stayed,0
8029-XYPWT,Male,1,71,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),115.05,8016.6,No,United States,California,Anaheim,72,No,Yes,Yes,11340.82,4,Stayed,0
4632-PAOYU,Male,0,22,Medium,No,One year,Mailed check,19.95,433.5,No,United States,California,Anaheim,37,No,Yes,No,1256.3,3,Stayed,0
2990-OGYTD,Female,0,67,Loyal Customer,DSL,Two year,Bank transfer (automatic),86.15,5883.85,No,United States,California,Fullerton,41,No,Yes,Yes,6098.25,5,Stayed,0
6646-JPPHA,Female,1,14,Medium,Fiber optic,Month-to-month,Electronic check,78.85,1043.8,No,United States,California,Fullerton,76,No,No,No,1765.94,3,Stayed,0
7658-UYUQS,Male,1,21,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),86.55,1857.25,No,United States,California,Fullerton,71,No,Yes,No,2325.55,5,Stayed,0
7880-XSOJX,Male,0,4,New Customer,DSL,Month-to-month,Mailed check,42.4,146.4,No,United States,California,Garden Grove,50,No,No,Yes,146.4,4,Stayed,0
4589-IUAJB,Male,0,70,Loyal Customer,No,Two year,Bank transfer (automatic),24.25,1724.15,No,United States,California,Garden Grove,36,No,Yes,No,3721.95,4,Stayed,0
8746-BFOAJ,Male,1,21,Medium,No,One year,Bank transfer (automatic),20.5,429.55,No,United States,California,Garden Grove,79,No,No,No,917.38,4,Stayed,0
8457-XIGKN,Male,0,20,Medium,No,Month-to-month,Credit card (automatic),19.6,356.15,No,United States,California,Norco,46,No,No,No,938.55,4,Stayed,0
6072-NUQCB,Male,0,22,Medium,No,One year,Bank transfer (automatic),20.25,488.25,No,United States,California,Villa Park,50,No,Yes,No,1317.65,3,Stayed,0
8838-GPHZP,Female,0,63,Loyal Customer,No,Two year,Mailed check,20.6,1298.7,No,United States,California,Orange,25,Yes,No,No,2342.61,5,Stayed,0
8750-QWZAJ,Female,0,70,Loyal Customer,No,Two year,Bank transfer (automatic),19.8,1378.75,No,United States,California,Orange,38,No,Yes,No,4769.55,4,Stayed,0
6918-UMQCG,Female,0,5,New Customer,Fiber optic,Month-to-month,Electronic check,80.2,384.25,No,United States,California,Orange,25,Yes,No,No,628.55,3,Stayed,0
0675-NCDYU,Female,0,72,Loyal Customer,Fiber optic,Two year,Credit card (automatic),116.4,8543.25,No,United States,California,Placentia,61,No,Yes,Yes,10621.17,3,Stayed,0
6339-DKLMK,Female,0,13,Medium,DSL,Month-to-month,Electronic check,31.65,389.95,No,United States,California,Corona,27,Yes,No,No,389.95,3,Stayed,0
1346-PJWTK,Male,0,61,Loyal Customer,Fiber optic,Month-to-month,Credit card (automatic),94.15,5731.85,No,United States,California,Corona,63,No,Yes,Yes,6813.38,3,Stayed,0
5088-QZLRL,Male,0,1,New Customer,No,Month-to-month,Electronic check,20.65,20.65,No,United States,California,Corona,50,No,No,No,22.12,5,Joined,0
8023-QHAIO,Female,1,56,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),76.85,4275.75,No,United States,California,Corona,72,No,Yes,Yes,5939.11,3,Stayed,0
4397-FRLTA,Female,0,4,New Customer,No,Month-to-month,Mailed check,20.15,84.5,No,United States,California,Corona,35,No,No,No,214.66,4,Stayed,0
3057-VJJQE,Male,0,35,Medium,DSL,Two year,Mailed check,55.25,1924.1,No,United States,California,Yorba Linda,64,No,No,No,2637.75,3,Stayed,0
2302-OUZXB,Male,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),82.15,5784.3,No,United States,California,Ventura,62,No,Yes,No,7369.02,5,Stayed,0
8133-ANHHJ,Female,1,49,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),103,5166.2,No,United States,California,Ventura,77,No,No,Yes,6953.23,4,Stayed,0
2270-CHBFN,Female,0,44,Loyal Customer,Fiber optic,Month-to-month,Credit card (automatic),95.1,4060.55,No,United States,California,Ventura,46,No,Yes,Yes,5500.23,3,Stayed,0
5982-FPVQN,Female,0,37,Loyal Customer,Fiber optic,Month-to-month,Electronic check,95.15,3532.85,No,United States,California,Camarillo,40,No,Yes,No,5050.96,3,Stayed,0
9107-UKCKY,Male,0,61,Loyal Customer,DSL,One year,Electronic check,79.8,4914.8,No,United States,California,Carpinteria,36,No,Yes,No,6685.48,5,Stayed,0
4654-ULTTN,Male,0,70,Loyal Customer,DSL,Two year,Credit card (automatic),74.8,5315.8,No,United States,California,Fillmore,34,No,Yes,Yes,5895.4,3,Stayed,0
5546-BYZSM,Female,0,41,Loyal Customer,No,Month-to-month,Electronic check,20.45,775.6,No,United States,California,Oak View,52,No,No,No,1410.28,5,Stayed,0
1492-KGETH,Male,0,70,Loyal Customer,DSL,One year,Bank transfer (automatic),78.35,5445.95,No,United States,California,Ojai,25,Yes,Yes,Yes,7958.95,4,Stayed,0
4163-HFTUK,Male,0,51,Loyal Customer,No,One year,Electronic check,19.1,1007.8,No,United States,California,Oxnard,34,No,No,No,2503.63,4,Stayed,0
8215-NGSPE,Female,0,42,Loyal Customer,No,Two year,Mailed check,20,833.55,No,United States,California,Oxnard,63,No,Yes,No,965.43,3,Stayed,0
8859-YSTWS,Male,0,48,Loyal Customer,No,One year,Bank transfer (automatic),19.95,1004.5,No,United States,California,Port Hueneme,43,No,No,No,1533.46,5,Stayed,0
7601-DHFWZ,Female,0,48,Loyal Customer,No,Two year,Credit card (automatic),24,1183.05,No,United States,California,Simi Valley,54,No,No,No,2662.41,3,Stayed,0
1998-VHJHK,Female,0,27,Medium,No,One year,Mailed check,19.15,501.35,No,United States,California,Santa Barbara,36,No,No,No,1046.21,5,Stayed,0
1707-HABPF,Female,1,46,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),91.3,4126.35,No,United States,California,Santa Barbara,65,No,No,No,4675.13,4,Stayed,0
0487-VVUVK,Male,0,25,Medium,No,Month-to-month,Mailed check,19.15,477.6,No,United States,California,Santa Barbara,49,No,Yes,No,954.85,4,Stayed,0
5063-IUOKK,Male,0,13,Medium,No,Two year,Mailed check,19.75,265.75,No,United States,California,Santa Barbara,56,No,No,No,397.18,5,Stayed,0
4508-OEBEY,Male,0,31,Medium,DSL,One year,Credit card (automatic),75.5,2424.45,No,United States,California,Goleta,41,No,Yes,Yes,3272.92,3,Stayed,0
0027-KWYKW,Female,0,23,Medium,Fiber optic,Month-to-month,Electronic check,83.75,1849.95,No,United States,California,Alpaugh,30,No,Yes,No,2652.88,4,Stayed,0
2308-STERM,Female,0,2,New Customer,No,Month-to-month,Mailed check,19.4,61.05,No,United States,California,Armona,58,No,No,No,74.35,5,Joined,0
5982-XMDEX,Female,0,65,Loyal Customer,No,Two year,Bank transfer (automatic),26.5,1698.55,No,United States,California,Arvin,42,No,No,No,3889.7,3,Stayed,0
6051-PTVNS,Female,0,55,Loyal Customer,No,One year,Credit card (automatic),19.15,998.1,No,United States,California,Bodfish,31,No,Yes,No,2521.6,3,Stayed,0
2877-VDUER,Female,0,35,Medium,DSL,One year,Mailed check,40.9,1383.6,No,United States,California,Camp Nelson,36,No,Yes,Yes,1383.6,3,Stayed,0
9152-AMKAK,Male,0,6,New Customer,DSL,Two year,Mailed check,80.25,493.4,No,United States,California,Coalinga,50,No,No,Yes,631.1,5,Stayed,0
9432-VOFYX,Male,0,17,Medium,Fiber optic,Month-to-month,Electronic check,70.8,1207,No,United States,California,Delano,26,Yes,No,No,1816.96,5,Stayed,0
8049-WJCLQ,Male,0,10,New Customer,DSL,Month-to-month,Mailed check,60.2,563.5,No,United States,California,Ducor,50,No,Yes,No,761.2,4,Stayed,0
6586-PSJOX,Male,0,15,Medium,DSL,One year,Credit card (automatic),55.2,864.55,No,United States,California,Earlimart,62,No,No,Yes,969,4,Stayed,0
9705-ZJBCG,Female,0,13,Medium,DSL,One year,Bank transfer (automatic),54.15,701.05,No,United States,California,Frazier Park,51,No,Yes,Yes,956.24,3,Stayed,0
6847-KJLTS,Female,1,58,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),100.4,5749.8,No,United States,California,Frazier Park,72,No,Yes,Yes,8495.52,5,Stayed,0
9670-BPNXF,Female,0,45,Loyal Customer,DSL,One year,Credit card (automatic),62.55,2796.45,No,United States,California,Glennville,48,No,No,Yes,3174.45,3,Stayed,0
